Designator,Mid X,Mid Y,Rotation,Layer
_493,158.7,73.152,0.0,top
_492,146.0,90.932,0.0,top
_491,140.92,70.612,0.0,top
_490,74.88,118.872,0.0,top
_489,148.54,106.172,0.0,top
_488,138.38,131.572,0.0,top
_487,138.38,136.652,0.0,top
_486,97.74,96.012,0.0,top
_485,168.86,70.612,0.0,top
_484,168.86,45.212,0.0,top
_483,102.82,85.852,0.0,top
_482,112.98,108.712,0.0,top
_481,128.22,62.992,0.0,top
_480,153.62,96.012,0.0,top
_479,158.7,75.692,0.0,top
_478,105.36,141.732,0.0,top
_477,133.3,123.952,0.0,top
_476,138.38,88.392,0.0,top
_475,123.14,55.372,0.0,top
_474,133.3,129.032,0.0,top
_473,163.78,96.012,0.0,top
_472,163.78,83.312,0.0,top
_471,179.02,62.992,0.0,top
_470,67.26,106.172,0.0,top
_469,82.5,129.032,0.0,top
_468,171.4,121.412,0.0,top
_467,102.82,116.332,0.0,top
_466,158.7,45.212,0.0,top
_465,112.98,78.232,0.0,top
_464,128.22,55.372,0.0,top
_463,135.84,134.112,0.0,top
_462,181.56,113.792,0.0,top
_461,163.78,134.112,0.0,top
_460,120.6,139.192,0.0,top
_459,90.12,108.712,0.0,top
_458,120.6,78.232,0.0,top
_457,163.78,151.892,0.0,top
_456,148.54,60.452,0.0,top
_455,125.68,47.752,0.0,top
_454,85.04,101.092,0.0,top
_453,148.54,154.432,0.0,top
_452,125.68,85.852,0.0,top
_451,173.94,68.072,0.0,top
_450,72.34,83.312,0.0,top
_449,118.06,118.872,0.0,top
_448,87.58,78.232,0.0,top
_447,82.5,146.812,0.0,top
_446,123.14,123.952,0.0,top
_445,148.54,57.912,0.0,top
_444,153.62,108.712,0.0,top
_443,135.84,85.852,0.0,top
_442,171.4,141.732,0.0,top
_441,179.02,85.852,0.0,top
_440,168.86,146.812,0.0,top
_439,138.38,149.352,0.0,top
_438,110.44,80.772,0.0,top
_437,100.28,144.272,0.0,top
_436,110.44,70.612,0.0,top
_435,118.06,134.112,0.0,top
_434,146.0,68.072,0.0,top
_433,87.58,136.652,0.0,top
_432,95.2,47.752,0.0,top
_431,179.02,96.012,0.0,top
_430,161.24,134.112,0.0,top
_429,153.62,83.312,0.0,top
_428,130.76,139.192,0.0,top
_427,146.0,151.892,0.0,top
_426,92.66,108.712,0.0,top
_425,179.02,139.192,0.0,top
_424,128.22,73.152,0.0,top
_423,120.6,45.212,0.0,top
_422,161.24,126.492,0.0,top
_421,173.94,96.012,0.0,top
_420,176.48,90.932,0.0,top
_419,85.04,90.932,0.0,top
_418,87.58,151.892,0.0,top
_417,105.36,60.452,0.0,top
_416,92.66,123.952,0.0,top
_415,171.4,88.392,0.0,top
_414,153.62,103.632,0.0,top
_413,82.5,57.912,0.0,top
_412,146.0,118.872,0.0,top
_411,125.68,118.872,0.0,top
_410,120.6,83.312,0.0,top
_409,95.2,65.532,0.0,top
_408,82.5,154.432,0.0,top
_407,85.04,88.392,0.0,top
_406,120.6,90.932,0.0,top
_405,90.12,85.852,0.0,top
_404,156.16,62.992,0.0,top
_403,118.06,52.832,0.0,top
_402,143.46,65.532,0.0,top
_401,181.56,126.492,0.0,top
_400,123.14,50.292,0.0,top
_399,107.9,113.792,0.0,top
_398,166.32,151.892,0.0,top
_397,90.12,111.252,0.0,top
_396,168.86,144.272,0.0,top
_395,128.22,108.712,0.0,top
_394,112.98,50.292,0.0,top
_393,163.78,47.752,0.0,top
_392,92.66,139.192,0.0,top
_391,130.76,108.712,0.0,top
_390,62.18,111.252,0.0,top
_389,146.0,96.012,0.0,top
_388,133.3,141.732,0.0,top
_387,92.66,101.092,0.0,top
_386,97.74,151.892,0.0,top
_385,156.16,65.532,0.0,top
_384,85.04,60.452,0.0,top
_383,146.0,85.852,0.0,top
_382,140.92,85.852,0.0,top
_381,156.16,55.372,0.0,top
_380,74.88,83.312,0.0,top
_379,67.26,131.572,0.0,top
_378,161.24,129.032,0.0,top
_377,153.62,134.112,0.0,top
_376,64.72,126.492,0.0,top
_375,133.3,144.272,0.0,top
_374,85.04,154.432,0.0,top
_373,171.4,65.532,0.0,top
_372,138.38,129.032,0.0,top
_371,82.5,136.652,0.0,top
_370,151.08,129.032,0.0,top
_369,69.8,106.172,0.0,top
_368,107.9,134.112,0.0,top
_367,64.72,111.252,0.0,top
_366,171.4,131.572,0.0,top
_365,171.4,129.032,0.0,top
_364,107.9,151.892,0.0,top
_363,107.9,47.752,0.0,top
_362,181.56,93.472,0.0,top
_361,179.02,50.292,0.0,top
_360,176.48,60.452,0.0,top
_359,67.26,70.612,0.0,top
_358,100.28,47.752,0.0,top
_357,102.82,65.532,0.0,top
_356,67.26,85.852,0.0,top
_355,125.68,88.392,0.0,top
_354,69.8,101.092,0.0,top
_353,64.72,121.412,0.0,top
_352,95.2,96.012,0.0,top
_351,123.14,47.752,0.0,top
_350,87.58,108.712,0.0,top
_349,166.32,78.232,0.0,top
_348,135.84,90.932,0.0,top
_347,90.12,96.012,0.0,top
_346,156.16,85.852,0.0,top
_345,105.36,111.252,0.0,top
_344,133.3,68.072,0.0,top
_343,118.06,136.652,0.0,top
_342,112.98,68.072,0.0,top
_341,69.8,103.632,0.0,top
_340,90.12,139.192,0.0,top
_339,135.84,141.732,0.0,top
_338,130.76,136.652,0.0,top
_337,168.86,136.652,0.0,top
_336,120.6,118.872,0.0,top
_335,123.14,106.172,0.0,top
_334,133.3,50.292,0.0,top
_333,176.48,139.192,0.0,top
_332,140.92,111.252,0.0,top
_331,140.92,129.032,0.0,top
_330,133.3,52.832,0.0,top
_329,95.2,88.392,0.0,top
_328,67.26,154.432,0.0,top
_327,130.76,103.632,0.0,top
_326,179.02,88.392,0.0,top
_325,102.82,136.652,0.0,top
_324,97.74,73.152,0.0,top
_323,138.38,52.832,0.0,top
_322,92.66,111.252,0.0,top
_321,181.56,111.252,0.0,top
_320,168.86,108.712,0.0,top
_319,90.12,149.352,0.0,top
_318,100.28,118.872,0.0,top
_317,125.68,55.372,0.0,top
_316,133.3,118.872,0.0,top
_315,115.52,83.312,0.0,top
_314,64.72,85.852,0.0,top
_313,72.34,73.152,0.0,top
_312,100.28,80.772,0.0,top
_311,115.52,45.212,0.0,top
_310,176.48,47.752,0.0,top
_309,135.84,144.272,0.0,top
_308,166.32,126.492,0.0,top
_307,95.2,154.432,0.0,top
_306,77.42,113.792,0.0,top
_305,74.88,75.692,0.0,top
_304,143.46,126.492,0.0,top
_303,102.82,60.452,0.0,top
_302,143.46,90.932,0.0,top
_301,133.3,88.392,0.0,top
_300,69.8,131.572,0.0,top
_299,107.9,83.312,0.0,top
_298,105.36,62.992,0.0,top
_297,110.44,118.872,0.0,top
_296,97.74,80.772,0.0,top
_295,62.18,57.912,0.0,top
_294,90.12,98.552,0.0,top
_293,166.32,149.352,0.0,top
_292,74.88,88.392,0.0,top
_291,153.62,118.872,0.0,top
_290,173.94,111.252,0.0,top
_289,95.2,50.292,0.0,top
_288,166.32,68.072,0.0,top
_287,64.72,149.352,0.0,top
_286,156.16,126.492,0.0,top
_285,135.84,121.412,0.0,top
_284,156.16,80.772,0.0,top
_283,95.2,85.852,0.0,top
_282,146.0,149.352,0.0,top
_281,97.74,111.252,0.0,top
_280,123.14,144.272,0.0,top
_279,110.44,83.312,0.0,top
_278,85.04,55.372,0.0,top
_277,156.16,131.572,0.0,top
_276,97.74,57.912,0.0,top
_275,153.62,111.252,0.0,top
_274,171.4,57.912,0.0,top
_273,87.58,98.552,0.0,top
_272,151.08,136.652,0.0,top
_271,100.28,146.812,0.0,top
_270,140.92,83.312,0.0,top
_269,115.52,141.732,0.0,top
_268,171.4,55.372,0.0,top
_267,138.38,73.152,0.0,top
_266,92.66,103.632,0.0,top
_265,163.78,78.232,0.0,top
_264,161.24,139.192,0.0,top
_263,130.76,80.772,0.0,top
_262,161.24,80.772,0.0,top
_261,87.58,83.312,0.0,top
_260,168.86,93.472,0.0,top
_259,163.78,65.532,0.0,top
_258,125.68,75.692,0.0,top
_257,140.92,103.632,0.0,top
_256,123.14,78.232,0.0,top
_255,102.82,83.312,0.0,top
_254,74.88,70.612,0.0,top
_253,82.5,70.612,0.0,top
_252,143.46,136.652,0.0,top
_251,100.28,151.892,0.0,top
_250,166.32,144.272,0.0,top
_249,133.3,139.192,0.0,top
_248,87.58,141.732,0.0,top
_247,156.16,151.892,0.0,top
_246,140.92,68.072,0.0,top
_245,161.24,55.372,0.0,top
_244,158.7,113.792,0.0,top
_243,181.56,154.432,0.0,top
_242,123.14,90.932,0.0,top
_241,151.08,141.732,0.0,top
_240,115.52,113.792,0.0,top
_239,79.96,151.892,0.0,top
_238,107.9,57.912,0.0,top
_237,143.46,116.332,0.0,top
_236,158.7,60.452,0.0,top
_235,146.0,101.092,0.0,top
_234,72.34,106.172,0.0,top
_233,146.0,154.432,0.0,top
_232,140.92,96.012,0.0,top
_231,151.08,88.392,0.0,top
_230,67.26,108.712,0.0,top
_229,153.62,154.432,0.0,top
_228,112.98,113.792,0.0,top
_227,79.96,136.652,0.0,top
_226,148.54,126.492,0.0,top
_225,79.96,68.072,0.0,top
_224,151.08,149.352,0.0,top
_223,140.92,65.532,0.0,top
_222,90.12,134.112,0.0,top
_221,125.68,136.652,0.0,top
_220,64.72,96.012,0.0,top
_219,105.36,121.412,0.0,top
_218,171.4,144.272,0.0,top
_217,179.02,60.452,0.0,top
_216,163.78,121.412,0.0,top
_215,100.28,60.452,0.0,top
_214,130.76,68.072,0.0,top
_213,97.74,45.212,0.0,top
_212,163.78,98.552,0.0,top
_211,62.18,151.892,0.0,top
_210,87.58,129.032,0.0,top
_209,105.36,146.812,0.0,top
_208,158.7,52.832,0.0,top
_207,110.44,146.812,0.0,top
_206,168.86,129.032,0.0,top
_205,79.96,131.572,0.0,top
_204,77.42,154.432,0.0,top
_203,100.28,83.312,0.0,top
_202,146.0,57.912,0.0,top
_201,92.66,80.772,0.0,top
_200,151.08,121.412,0.0,top
_199,74.88,96.012,0.0,top
_198,151.08,62.992,0.0,top
_197,87.58,88.392,0.0,top
_196,95.2,151.892,0.0,top
_195,77.42,70.612,0.0,top
_194,115.52,90.932,0.0,top
_193,85.04,134.112,0.0,top
_192,173.94,85.852,0.0,top
_191,85.04,121.412,0.0,top
_190,163.78,57.912,0.0,top
_189,135.84,129.032,0.0,top
_188,118.06,131.572,0.0,top
_187,95.2,75.692,0.0,top
_186,64.72,141.732,0.0,top
_185,118.06,151.892,0.0,top
_184,163.78,106.172,0.0,top
_183,173.94,90.932,0.0,top
_182,79.96,90.932,0.0,top
_181,158.7,88.392,0.0,top
_180,158.7,90.932,0.0,top
_179,166.32,73.152,0.0,top
_178,146.0,52.832,0.0,top
_177,79.96,75.692,0.0,top
_176,166.32,83.312,0.0,top
_175,100.28,75.692,0.0,top
_174,128.22,60.452,0.0,top
_173,163.78,108.712,0.0,top
_172,72.34,126.492,0.0,top
_171,140.92,139.192,0.0,top
_170,107.9,141.732,0.0,top
_169,100.28,103.632,0.0,top
_168,179.02,111.252,0.0,top
_167,107.9,149.352,0.0,top
_166,90.12,47.752,0.0,top
_165,148.54,80.772,0.0,top
_164,92.66,134.112,0.0,top
_163,112.98,45.212,0.0,top
_162,102.82,111.252,0.0,top
_161,102.82,123.952,0.0,top
_160,151.08,50.292,0.0,top
_159,161.24,60.452,0.0,top
_158,87.58,60.452,0.0,top
_157,112.98,129.032,0.0,top
_156,156.16,141.732,0.0,top
_155,85.04,118.872,0.0,top
_154,120.6,131.572,0.0,top
_153,102.82,108.712,0.0,top
_152,133.3,134.112,0.0,top
_151,67.26,139.192,0.0,top
_150,166.32,141.732,0.0,top
_149,100.28,116.332,0.0,top
_148,74.88,141.732,0.0,top
_147,85.04,75.692,0.0,top
_146,181.56,62.992,0.0,top
_145,179.02,134.112,0.0,top
_144,123.14,60.452,0.0,top
_143,123.14,98.552,0.0,top
_142,107.9,88.392,0.0,top
_141,67.26,113.792,0.0,top
_140,72.34,113.792,0.0,top
_139,74.88,98.552,0.0,top
_138,146.0,126.492,0.0,top
_137,123.14,111.252,0.0,top
_136,173.94,121.412,0.0,top
_135,77.42,136.652,0.0,top
_134,64.72,118.872,0.0,top
_133,151.08,75.692,0.0,top
_132,176.48,55.372,0.0,top
_131,140.92,149.352,0.0,top
_130,72.34,111.252,0.0,top
_129,158.7,57.912,0.0,top
_128,179.02,113.792,0.0,top
_127,112.98,136.652,0.0,top
_126,69.8,93.472,0.0,top
_125,133.3,45.212,0.0,top
_124,74.88,151.892,0.0,top
_123,120.6,73.152,0.0,top
_122,151.08,93.472,0.0,top
_121,163.78,93.472,0.0,top
_120,125.68,123.952,0.0,top
_119,90.12,68.072,0.0,top
_118,128.22,123.952,0.0,top
_117,168.86,62.992,0.0,top
_116,151.08,139.192,0.0,top
_115,156.16,88.392,0.0,top
_114,118.06,85.852,0.0,top
_113,105.36,55.372,0.0,top
_112,163.78,113.792,0.0,top
_111,179.02,118.872,0.0,top
_110,95.2,60.452,0.0,top
_109,166.32,139.192,0.0,top
_108,100.28,106.172,0.0,top
_107,92.66,146.812,0.0,top
_106,143.46,83.312,0.0,top
_105,62.18,65.532,0.0,top
_104,64.72,144.272,0.0,top
_103,130.76,118.872,0.0,top
_102,125.68,121.412,0.0,top
_101,140.92,141.732,0.0,top
_100,97.74,113.792,0.0,top
_99,105.36,136.652,0.0,top
_98,161.24,73.152,0.0,top
_97,156.16,93.472,0.0,top
_96,107.9,93.472,0.0,top
_95,148.54,101.092,0.0,top
_94,125.68,111.252,0.0,top
_93,85.04,52.832,0.0,top
_92,166.32,50.292,0.0,top
_91,156.16,101.092,0.0,top
_90,143.46,131.572,0.0,top
_89,72.34,62.992,0.0,top
_88,95.2,62.992,0.0,top
_87,158.7,62.992,0.0,top
_86,120.6,108.712,0.0,top
_85,156.16,129.032,0.0,top
_84,105.36,52.832,0.0,top
_83,148.54,111.252,0.0,top
_82,143.46,57.912,0.0,top
_81,128.22,65.532,0.0,top
_80,100.28,98.552,0.0,top
_79,90.12,73.152,0.0,top
_78,107.9,52.832,0.0,top
_77,62.18,78.232,0.0,top
_76,130.76,101.092,0.0,top
_75,74.88,65.532,0.0,top
_74,67.26,136.652,0.0,top
_73,87.58,113.792,0.0,top
_72,102.82,129.032,0.0,top
_71,92.66,78.232,0.0,top
_70,166.32,118.872,0.0,top
_69,110.44,131.572,0.0,top
_68,138.38,57.912,0.0,top
_67,97.74,144.272,0.0,top
_66,130.76,121.412,0.0,top
_65,171.4,126.492,0.0,top
_64,140.92,45.212,0.0,top
_63,146.0,111.252,0.0,top
_62,173.94,83.312,0.0,top
_61,82.5,55.372,0.0,top
_60,161.24,146.812,0.0,top
_59,82.5,80.772,0.0,top
_58,77.42,88.392,0.0,top
_57,67.26,68.072,0.0,top
_56,105.36,65.532,0.0,top
_55,72.34,116.332,0.0,top
_54,77.42,129.032,0.0,top
_53,105.36,108.712,0.0,top
_52,120.6,60.452,0.0,top
_51,74.88,55.372,0.0,top
_50,69.8,78.232,0.0,top
_49,176.48,149.352,0.0,top
_48,107.9,78.232,0.0,top
_47,140.92,123.952,0.0,top
_46,128.22,57.912,0.0,top
_45,95.2,123.952,0.0,top
_44,176.48,121.412,0.0,top
_43,166.32,88.392,0.0,top
_42,166.32,65.532,0.0,top
_41,67.26,118.872,0.0,top
_40,87.58,50.292,0.0,top
_39,168.86,149.352,0.0,top
_38,148.54,88.392,0.0,top
_37,77.42,106.172,0.0,top
_36,82.5,65.532,0.0,top
_35,163.78,141.732,0.0,top
_34,163.78,75.692,0.0,top
_33,148.54,52.832,0.0,top
_32,85.04,139.192,0.0,top
_31,161.24,116.332,0.0,top
_30,138.38,154.432,0.0,top
_29,135.84,154.432,0.0,top
_28,115.52,80.772,0.0,top
_27,158.7,106.172,0.0,top
_26,79.96,57.912,0.0,top
_25,85.04,70.612,0.0,top
_24,158.7,129.032,0.0,top
_23,168.86,123.952,0.0,top
_22,130.76,78.232,0.0,top
_21,166.32,85.852,0.0,top
_20,115.52,129.032,0.0,top
_19,179.02,106.172,0.0,top
_18,105.36,151.892,0.0,top
_17,176.48,62.992,0.0,top
_16,95.2,129.032,0.0,top
_15,133.3,106.172,0.0,top
_14,97.74,70.612,0.0,top
_13,148.54,70.612,0.0,top
_12,77.42,85.852,0.0,top
_11,97.74,78.232,0.0,top
_10,97.74,75.692,0.0,top
_9,100.28,123.952,0.0,top
_8,107.9,144.272,0.0,top
_7,158.7,154.432,0.0,top
_6,85.04,129.032,0.0,top
_5,105.36,139.192,0.0,top
_4,102.82,52.832,0.0,top
_3,82.5,118.872,0.0,top
_2,74.88,90.932,0.0,top
,140.92,118.872,0.0,top
C1,95.2,160.802,270.0,top
J11,181.56,140.462,180.0,top
J12,181.56,122.682,180.0,top
J13,181.56,104.902,180.0,top
J14,62.18,122.682,0.0,top
J15,181.56,87.122,180.0,top
J16,62.18,104.902,0.0,top
J17,181.56,69.342,180.0,top
J18,62.18,87.122,0.0,top
J19,181.56,51.562,180.0,top
J2,129.49,163.322,0.0,top
J20,62.18,69.342,0.0,top
J21,62.18,140.462,0.0,top
J22,62.18,51.562,0.0,top
